"id_ppd";"id_ramal";"temporada";"dia";"direccion";"inicio";"pto1";"pto2";"pto3";"pto4";"pto5";"pto6";"pto7";"pto8";"pto9";"pto10";"pto11";"pto12";"pto13";"pto14";"pto15";"pto16";"pto17";"pto18";"pto19";"pto20";"pto21";"pto22";"pto23";"pto24";"pto25";"fin"
"1178";"67";"INVIERNO 16";"MEDIO FESTIVO";"IDA";"Arijón y Ayacucho";"Buenos Aires y Rui Barbosa";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Arijón y Ayacucho"
"1179";"67";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";"Arijón y Ayacucho";"Lituania y Av. del Rosario";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Arijón y Ayacucho"
"1180";"67";"INVIERNO 16";"FESTIVO";"IDA";"Arijón y Ayacucho";"Buenos Aires y Rui Barbosa";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Arijón y Ayacucho"
"1181";"67";"INVIERNO 16";"FESTIVO";"VUELTA";"Arijón y Ayacucho";"Lituania y Av. del Rosario";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Arijón y Ayacucho"
"3025";"14";"INVIERNO 16";"MEDIO FESTIVO";"IDA";"Ab. Grandoli y J. M. Gutiérrez";"San Martín y Dean Funes";"27 de Febrero y  Oroño";"Iriondo y Pte. Perón";"Santa Fe y Cafferata";"Velez Sarsfield y Avellaneda";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Nansen y V. Mercante"
"3026";"14";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";"Nansen y V. Mercante";"Junin Y Av. Alberdi";"Urquiza y Francia";"Pellegrini y Cafferata";"27 de Febrero y  Oroño";"San Martín y Ayolas";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Ab. Grandoli y J. M. Gutiérrez"
"4604";"71";"INVIERNO 16";"FESTIVO";"IDA";"Aeropuerto";"Donado y J.J. Paso";"Eva Perón y Cullen";"Córdoba y Cafferata";"San Luis y Moreno";"San Luis y 1º Mayo";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Riobamba y Esmeralda"
"4605";"71";"INVIERNO 16";"FESTIVO";"VUELTA";"Riobamba y Esmeralda";"Maipú y 9 de Julio";"Santa Fe y Entre Ríos";"Santa Fe y Cafferata";"Eva Perón y Cullen";"Donado y J.J. Paso";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Aeropuerto"
"4606";"71";"INVIERNO 16";"MEDIO FESTIVO";"IDA";"Aeropuerto";"Donado y J.J. Paso";"Eva Perón y Cullen";"Córdoba y Cafferata";"San Luis y Moreno";"San Luis y 1º Mayo";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Riobamba y Esmeralda"
"4607";"71";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";"Riobamba y Esmeralda";"Maipú y 9 de Julio";"Santa Fe y Entre Ríos";"Santa Fe y Cafferata";"Eva Perón y Cullen";"Donado y J.J. Paso";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Aeropuerto"
"4608";"15";"INVIERNO 16";"FESTIVO";"IDA";"Wilde y Eva Perón";"Donado y J.J. Paso";"Eva Perón y Cullen";"Córdoba y Cafferata";"San Luis y Moreno";"San Luis y 1º Mayo";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Riobamba y Esmeralda"
"4609";"15";"INVIERNO 16";"FESTIVO";"VUELTA";"Riobamba y Esmeralda";"Maipú y 9 de Julio";"Santa Fe y Entre Ríos";"Santa Fe y Cafferata";"Eva Perón y Cullen";"Donado y J.J. Paso";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Wilde y Eva Perón"
"4610";"15";"INVIERNO 16";"MEDIO FESTIVO";"IDA";"Wilde y Eva Perón";"Donado y J.J. Paso";"Eva Perón y Cullen";"Córdoba y Cafferata";"San Luis y Moreno";"San Luis y 1º Mayo";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Riobamba y Esmeralda"
"4611";"15";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";"Riobamba y Esmeralda";"Maipú y 9 de Julio";"Santa Fe y Entre Ríos";"Santa Fe y Cafferata";"Eva Perón y Cullen";"Donado y J.J. Paso";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Wilde y Eva Perón"
"4620";"68";"INVIERNO 16";"FESTIVO";"IDA";"Pcias. Unidas y Riobamba";"Cochabamba y Nicaragua";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Pasaje 1756 y Calle 1739"
"4621";"68";"INVIERNO 16";"FESTIVO";"VUELTA";"Pasaje 1756 y Calle 1739";"Cochabamba y Nicaragua";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Pcias. Unidas y Riobamba"
"4622";"68";"INVIERNO 16";"MEDIO FESTIVO";"IDA";"Pcias. Unidas y Riobamba";"Cochabamba y Nicaragua";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Pasaje 1756 y Calle 1739"
"4623";"68";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";"Pasaje 1756 y Calle 1739";"Cochabamba y Nicaragua";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Pcias. Unidas y Riobamba"
"4692";"72";"INVIERNO 16";"FESTIVO";"IDA";"Hortensia y Clavel";"5 de Agosto / Colectora J. Rosa";"Blandengues y Montero";"San Martín y B. Ordoñez";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Regimiento 11 y Laprida"
"4693";"72";"INVIERNO 16";"FESTIVO";"VUELTA";"Regimiento 11 y Laprida";"San Martín y B. Ordoñez";"P de los Arroyos y Blandengues";"España y 5 de Agosto";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Clavel y Hortensia"
"4694";"72";"INVIERNO 16";"MEDIO FESTIVO";"IDA";"Hortensia y Clavel";"5 de Agosto / Colectora J. Rosa";"Blandengues y Montero";"San Martín y B. Ordoñez";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Regimiento 11 y Laprida"
"4695";"72";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";"Regimiento 11 y Laprida";"San Martín y B. Ordoñez";"P de los Arroyos y Blandengues";"España y 5 de Agosto";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Clavel y Hortensia"
"4704";"30";"INVIERNO 16";"MEDIO FESTIVO";"IDA";"Lagos y B Ordoñez";"Lagos y Uriburu";"Lagos y 27 de Feb.";"Roca y Pellegrini";"San Luis y E. Rios";" J M Rosas y S Juan";NULL;NULL;NULL;"Riobamba y Esmeralda";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Riobamba y Esmeralda"
"4705";"30";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";"Riobamba y Esmeralda";"S Juan y E Rios";"España y Pelligrini";"Richieri y Ocampo";"Lagos y Uriburu";"Lagos y Copacabana";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Lagos y B Ordoñez"
"4708";"31";"INVIERNO 16";"MEDIO FESTIVO";"IDA";"Lagos y B Ordoñez";"Lagos y Uriburu";"Lagos y 27 de Feb.";"Roca y Pellegrini";"San Luis y E. Rios";" J M Rosas y S Juan";NULL;NULL;NULL;"Riobamba y Esmeralda";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Riobamba y Esmeralda"
"4709";"31";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";"Riobamba y Esmeralda";"S Juan y E Rios";"España y Pelligrini";"Richieri y Ocampo";"Lagos y Uriburu";"2106 y C.Nuevo a Soldini";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Lagos y B Ordoñez"
"5082";"70";"INVIERNO 16";"MEDIO FESTIVO";"IDA";"Estación Rosario Sur";"San Martín y Av. Rosario";"San Martín y Uriburu";"San Martín y Segui";"27 Febrero y Mitre";"Corrientes y Pellegrini";"Plaza Sarmiento";"Corrientes y Tucumán";"Illia y Dorrego";"Estación Rosario Norte";"Ov. Lagos y San Lorenzo";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Terminal de Ómnibus"
"5083";"70";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";"Terminal de Ómnibus";"Córdoba y Ov. Lagos";"Estación Rosario Norte";"Wheelright y Dorrego";"Entre Ríos y Tucumán";"Plaza Sarmiento";"Entre Ríos y Pellegrini";"27 Febrero y Mitre";"San Martín y Segui";"San Martín y Uriburu";"San Martín y Av. Rosario";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Estación Rosario Sur"
"5084";"70";"INVIERNO 16";"FESTIVO";"IDA";"Estación Rosario Sur";"San Martín y Av. Rosario";"San Martín y Uriburu";"San Martín y Segui";"27 Febrero y Mitre";"Corrientes y Pellegrini";"Plaza Sarmiento";"Corrientes y Tucumán";"Illia y Dorrego";"Estación Rosario Norte";"Ov. Lagos y San Lorenzo";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Terminal de Ómnibus"
"5085";"70";"INVIERNO 16";"FESTIVO";"VUELTA";"Terminal de Ómnibus";"Córdoba y Ov. Lagos";"Estación Rosario Norte";"Wheelright y Dorrego";"Entre Ríos y Tucumán";"Plaza Sarmiento";"Entre Ríos y Pellegrini";"27 Febrero y Mitre";"San Martín y Segui";"San Martín y Uriburu";"San Martín y Av. Rosario";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Estación Rosario Sur"
"5136";"18";"INVIERNO 16";"MEDIO FESTIVO";"IDA";"Ururuay
Las Palm.";"1711 y  Colombres";"matienzo 27 febrero";"Avellan. Mendoza";"Corrien. mendoza";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Corrien. Santa Fe"
"5137";"18";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";"Corrien. Santa Fe";"Caferata Sta. Fe";"Avellan. Mendoza";"27 Febr. Liniers";"1711 y  Colombres";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Ururuay
Las Palm."
"5142";"16";"INVIERNO 16";"MEDIO FESTIVO";"IDA";" Siunda y Calasanz";"E.PERON DONADO";"E.PERON PCIAS.UNIDAS";"E.PERON AVELLAN";"S.LORENZO Y OV.LAGOS";"S.LORENZO MITRE";"LAPRIDA     SAN LUIS";"LAPRIDA PELLEGRI";"27 DE FEB ENTRE RIOS";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"J. Cura y Oroño"
"5143";"16";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";"J. Cura Y Oroño";"27 De Febrero Y Maipú";"MAIPU            9 DE JULIO";"SANTA FE ENTRE RIOS";"Santa Fe Y Ovidio Lagos";"Santa Fe y Av. Avellaneda";"E. Perón y Pcias. Unidas";"Mendoza y Sánchez de Loria";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;" Siunda y Calasanz"
"5144";"21";"INVIERNO 16";"MEDIO FESTIVO";"IDA";"Parque Industrial";" *27Feb. - Larrea";" *Pelleg. - Avell.";"Pelleg - Cafferata";"Mendoza - Paraguay";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"25 Dic.
Rioja"
"5145";"21";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";"25 Dic.
Rioja";"Dorrego
San Luis";"Pellegrini
Lagos";"Matienzo
27 Feb.";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Parque Industrial"
"5146";"32";"INVIERNO 16";"MEDIO FESTIVO";"IDA";" *Ceres - Cabrini";" *Urib - SMartìn";" *Ayac - 27Feb";" *StaFe. - E.Rios";" * StaFe. - Oroño";" *StaFe - Lagos";" *StaFe - Avellan";" *E.Peròn -  Donado";" * Condarco         y  R 9";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;" *Ruta9 - Angelome"
"5147";"32";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";" *Ruta9 - Angelome";" * Condarco         y  R 9";" *Peron - Donado";" *Peron -  Avellaneda";" *StaFe - Alvear";" S.Loren - E.Rios";" *Alem -  27Feb";" *Urib - SMart";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Cereseto y Madre Cabrini"
"5148";"33";"INVIERNO 16";"MEDIO FESTIVO";"IDA";" *Ceres - Cabri";" *Urib - S.Mart";" *Ayac - 27Feb";" *Sta.Fe - E.Rios";" *Sta Fe - Oroño";" *StaFe - Lagos";" *StaFe - Avellan";" *E.Peròn -  Donado";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;" *Wilde - Mend"
"5149";"33";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";" *Wilde - Mza";" *Peron - Dona";" *Peron -  Avell";" *StaFe - Alvear";" *S.Loren - E.Rios";" *Alem -  27Febr.";" *Urib. - S.Marti";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Cereseto y Madre Cabrini"
"5150";"34";"INVIERNO 16";"MEDIO FESTIVO";"IDA";"Pueyrredón y M. Cabrini";"Corrientes y Bv. Segui";"Corrientes y Pellegrini";"Jujuy y Paraguay";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Junin y Monteagudo (Alto Rosario)"
"5151";"34";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";"Junin y Monteagudo (Alto Rosario)";"Paraguay y Catamarca";"Sarmiento y Pellegrini";"E. Rios y Bv.Segui";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Pueyrredón y M. Cabrini"
"5152";"35";"INVIERNO 16";"MEDIO FESTIVO";"IDA";"Av. Arijón y Alvear";"Corrientes y Bv. Segui";"Corrientes y Pellegrini";"Jujuy y Paraguay";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Junin y Monteagudo (Alto Rosario)"
"5153";"35";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";"Junin y Monteagudo (Alto Rosario)";"Paraguay y Catamarca";"Sarmiento y Pellegrini";"Entre Ríos y Bv.Segui";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Av. Arijón y Alvear"
"5158";"56";"INVIERNO 16";"MEDIO FESTIVO";"IDA";"Alberini y Calderon";"Palest - C.Granaderos";"P.Musto - Agüero";"Agrelo - Puccio";"Maza - Sorrento";"Avell - V.Sarsfield";"O.Lagos - Brown";"Salta - Oroño";"E.Rios - San Luis";"E.Rios - Pellegrini";"Pellegrini - O.Lagos";"Pellegrini - Avell";"P.Unidas - Neuquen";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Bemporat - C. 1749"
"5159";"56";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";"Bemporat - C. 1749";"^P.Unidas - Neuquen";"^Pellegrini - Avell";"^Pellegrini - O.Lagos";"^Montevideo - Paraguay";"^Corrientes - San Luis";"^Urquiza - España";"^Callao - Salta";"^V.Sarsfield - Avell";"^Hernandez y Nansen";"^A.Thomas - Puccio";"^Rondeau - Circunv";"^Palestina - Granaderos";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"^Alberini y V.Parque"
"5162";"69";"INVIERNO 16";"MEDIO FESTIVO";"IDA";"Eva Peron y Rodo";"Eva Peron y Wilde";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Malabia y Schweitzer"
"5163";"69";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";"Malabia y Schweitzer";"Eva Peron y Wilde";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Eva Peron y Rodo"
"5164";"14";"INVIERNO 16";"FESTIVO";"IDA";"Ab. Grandoli y J. M. Gutiérrez";"San Martín y Dean Funes";"27 de Febrero y  Oroño";"Iriondo y Pte. Perón";"Santa Fe y Cafferata";"Velez Sarsfield y Avellaneda";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Nansen y V. Mercante"
"5165";"14";"INVIERNO 16";"FESTIVO";"VUELTA";"Nansen y V. Mercante";"Junin Y Av. Alberdi";"Urquiza y Francia";"Pellegrini y Cafferata";"27 de Febrero y  Oroño";"San Martín y Ayolas";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Ab. Grandoli y J. M. Gutiérrez"
"5166";"16";"INVIERNO 16";"FESTIVO";"IDA";" Siunda y Calasanz";"E.PERON DONADO";"E.PERON PCIAS.UNIDAS";"E.PERON AVELLAN";"S.LORENZO Y OV.LAGOS";"S.LORENZO MITRE";"LAPRIDA     SAN LUIS";"LAPRIDA PELLEGRI";"27 DE FEB ENTRE RIOS";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"J. Cura y Oroño"
"5167";"16";"INVIERNO 16";"FESTIVO";"VUELTA";"J. Cura Y Oroño";"27 De Febrero Y Maipú";"MAIPU            9 DE JULIO";"SANTA FE ENTRE RIOS";"Santa Fe Y Ovidio Lagos";"Santa Fe y Av. Avellaneda";"E. Perón y Pcias. Unidas";"Mendoza y Sánchez de Loria";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;" Siunda y Calasanz"
"5168";"17";"INVIERNO 16";"FESTIVO";"IDA";"Rueda Unid.";"P.Uni.  Peleg";"Peleg. F.More";"S.Nicol Peleg.";"Mujic Urquiz";"E.Rios Salta";"E.Rios Peleg.";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Alvear Mont."
"5169";"17";"INVIERNO 16";"FESTIVO";"VUELTA";"Alvear Mont.";"Mitre Zeball.";"Mitre S.Fe";"Juj. Balca";"Urquiz Mujica";"Cafer. Peleg";"P.Uni Peleg";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Rueda Unid."
"5170";"18";"INVIERNO 16";"FESTIVO";"IDA";"Ururuay
Las Palm.";"1711 y  Colombres";"matienzo 27 febrero";"Avellan. Mendoza";"Corrien. mendoza";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Corrien. Santa Fe"
"5171";"18";"INVIERNO 16";"FESTIVO";"VUELTA";"Corrien. Santa Fe";"Caferata Sta. Fe";"Avellan. Mendoza";"27 Febr. Liniers";"1711 y  Colombres";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Ururuay
Las Palm."
"5176";"21";"INVIERNO 16";"FESTIVO";"IDA";"Parque Industrial";" *27Feb. - Larrea";" *Pelleg. - Avellan";" *Pelleg. - Caffer.";" *Mendoza - Corrien";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1º de Mayo y Rioja"
"5177";"21";"INVIERNO 16";"FESTIVO";"VUELTA";"1º de Mayo y Rioja";"Dorrego y San Luis";"Av. Pellegrini y Ov. Lagos";"Matienzo y 27 de Febrero";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Parque Industrial"
"5178";"33";"INVIERNO 16";"FESTIVO";"IDA";" *Ceres - Cabri";" *Urib - S.Mart";" *Ayac - 27Feb";" *Sta.Fe - E.Rios";" *Sta Fe - Oroño";" *StaFe - Lagos";" *StaFe - Avellan";" *E.Peròn -  Donado";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;" *Wilde - Mend"
"5179";"33";"INVIERNO 16";"FESTIVO";"VUELTA";" *Wilde - Mza";" *Peron - Dona";" *Peron -  Avell";" *StaFe - Alvear";" *S.Loren - E.Rios";" *Alem -  27Febr.";" *Urib. - S.Marti";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Cereseto y Madre Cabrini"
"5180";"32";"INVIERNO 16";"FESTIVO";"IDA";" *Ceres - Cabrini";" *Urib - SMartìn";" *Ayac - 27Feb";" *StaFe. - E.Rios";" * StaFe. - Oroño";" *StaFe - Lagos";" *StaFe - Avellan";" *E.Peròn -  Donado";" * Condarco         y  R 9";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;" *Ruta9 - Angelome"
"5181";"32";"INVIERNO 16";"FESTIVO";"VUELTA";" *Ruta9 - Angelome";" * Condarco         y  R 9";" *Peron - Donado";" *Peron -  Avellaneda";" *StaFe - Alvear";" S.Loren - E.Rios";" *Alem -  27Feb";" *Urib - SMart";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Cereseto y Madre Cabrini"
"5182";"34";"INVIERNO 16";"FESTIVO";"IDA";"Pueyrredón y M. Cabrini";"Corrientes y Bv. Segui";"Corrientes y Pellegrini";"Jujuy y Paraguay";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Junin y Monteagudo (Alto Rosario)"
"5183";"34";"INVIERNO 16";"FESTIVO";"VUELTA";"Junin y Monteagudo (Alto Rosario)";"Paraguay y Catamarca";"Sarmiento y Pellegrini";"E. Rios y Bv.Segui";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Pueyrredón y M. Cabrini"
"5184";"35";"INVIERNO 16";"FESTIVO";"IDA";"Av. Arijón y Alvear";"Corrientes y Bv. Segui";"Corrientes y Pellegrini";"Jujuy y Paraguay";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Junin y Monteagudo (Alto Rosario)"
"5185";"35";"INVIERNO 16";"FESTIVO";"VUELTA";"Junin y Monteagudo (Alto Rosario)";"Paraguay y Catamarca";"Sarmiento y Pellegrini";"Entre Ríos y Bv.Segui";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Av. Arijón y Alvear"
